State_UT,Year,Month,Temperature_Mean_C,Temperature_Max_C,Temperature_Min_C,Relative_Humidity_Mean,Dew_Point_Mean_C,Precipitation_Sum_mm,Pressure_msl_Mean_hPa,Wind_Speed_kmh,Wind_Direction_Dominant_deg,Wet_Bulb_Temp_C,Heat_Index_C,WBGT_C,Temp_Baseline_C,Temp_Anomaly_C,Heatwave_Days,Extreme_Heat_Days,Heat_Risk_Score,Risk_Category,Data_Source,Data_Quality,Spatial_Representation
Tripura,2014,12,19.567741935483873,28.7,12.5,82.93548387096774,16.361290322580643,0.9,1014.816129032258,13.947096774193549,228.29032258064515,17.4723191063921,19.567741935483873,21.90153108623145,25.89548387096774,0.049677419354839714,0,0,3.4619354838709677,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Tripura,2015,1,19.251612903225805,28.9,11.5,78.83870967741936,15.125806451612902,9.5,1015.6903225806452,16.223225806451612,219.5483870967742,16.667485959223956,19.251612903225805,21.40598649810405,25.10967741935484,0.6903225806451614,0,0,6.162903225806451,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Tripura,2015,2,21.064285714285713,32.7,11.5,71.14285714285714,15.092857142857143,7.2,1014.5535714285714,17.87142857142857,185.85714285714286,17.423452292905267,21.064285714285713,22.73086675111177,28.464858490566037,-0.04342991913746541,0,0,4.213571428571428,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Tripura,2015,3,25.206451612903226,35.3,14.8,64.93548387096774,17.351612903225806,64.2,1012.9580645161291,19.81161290322581,250.67741935483872,20.372549789459143,25.44204087362144,26.238470131773575,32.09483870967742,0.2535483870967744,0,0,5.564193548387097,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Tripura,2015,4,25.81,35.8,19.0,82.76666666666667,22.39333333333333,473.0,1010.06,22.152,166.7,23.457468981941506,26.896267730437135,27.793055309903014,33.21933333333334,-2.2593333333333385,0,0,4.264666666666667,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Tripura,2015,5,28.174193548387095,36.2,20.9,82.58064516129032,24.741935483870968,165.7,1006.5129032258066,22.505806451612905,171.38709677419354,25.73811711713019,32.67941260000512,30.02984776896765,32.66086021505376,0.21655913978495053,0,0,20.368387096774192,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Tripura,2015,6,28.176666666666666,35.1,24.2,85.86666666666666,25.446666666666665,274.4,1003.4,35.748000000000005,170.26666666666668,26.20760192092299,33.074221263451214,30.215757554922735,32.036,-0.3660000000000012,0,0,21.645666666666667,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Tripura,2015,7,27.796774193548387,34.4,23.3,89.25806451612904,25.76774193548387,653.1,1001.5483870967741,31.41290322580645,149.70967741935485,26.32500325094392,32.114856535347776,30.046497245362893,31.95569892473118,-1.1556989247311802,0,0,19.838387096774195,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Tripura,2015,8,28.229032258064517,34.6,24.5,86.70967741935483,25.703225806451613,210.7,1004.6935483870968,31.923870967741934,169.7741935483871,26.38887958873382,33.44732576841294,30.31669096869497,31.89333333333333,-0.6126881720430088,0,0,20.821290322580648,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Tripura,2015,9,28.173333333333336,36.3,23.7,88.7,25.98,321.7,1006.86,24.144000000000002,169.06666666666666,26.620832166165176,33.486442927408326,30.376267041302913,32.178444444444445,-0.4284444444444444,0,0,24.17233333333333,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Tripura,2015,10,26.85483870967742,34.3,21.5,88.29032258064517,24.583870967741937,198.7,1011.6129032258065,13.575483870967743,140.5483870967742,25.27670059286272,29.3481782008417,29.100436881382148,31.38021505376344,-0.20602150537634317,0,0,12.65709677419355,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Tripura,2015,11,23.276666666666664,30.8,15.0,84.0,20.12,9.0,1013.7566666666667,13.464,104.5,21.20550195717652,23.276666666666664,25.47163226917037,29.249333333333336,-0.19933333333333583,0,0,1.6833333333333333,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Tripura,2015,12,18.787096774193547,27.7,9.1,82.74193548387096,15.519354838709678,14.4,1015.983870967742,14.272258064516128,123.6774193548387,16.717663825773553,18.787096774193547,21.162325754496745,25.89548387096774,-1.2438709677419346,0,0,0.6838709677419355,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Tripura,2016,1,17.57741935483871,26.8,9.0,81.19354838709677,13.990322580645161,17.900000000000002,1015.9903225806452,15.805161290322582,168.2258064516129,15.345751350090653,17.57741935483871,19.937277054779177,25.10967741935484,-0.8967741935483869,0,0,0.7258064516129032,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Tripura,2016,2,22.43793103448276,32.9,11.4,77.51724137931035,17.841379310344827,74.9,1014.8551724137931,22.071724137931035,170.9655172413793,19.530916794950144,22.52155931854958,24.337957196967132,28.464858490566037,0.27652081977879045,0,0,6.172758620689655,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Tripura,2016,3,25.43548387096774,34.4,17.0,76.74193548387096,20.616129032258065,93.4,1012.1806451612903,22.470967741935485,201.38709677419354,22.276673847339044,25.810736749064652,27.116652176842955,32.09483870967742,-0.3141935483870959,0,0,2.690967741935484,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Tripura,2016,4,28.126666666666665,36.6,18.0,81.73333333333333,24.490000000000002,408.7,1007.3033333333333,40.692,176.86666666666667,25.542392491855857,32.56381190291537,29.92598024929935,33.21933333333334,-0.526000000000005,0,0,21.463666666666665,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
